feature,f_value,p_value
"H3_1r1_위치, 교통이 좋아서(직장, 양육시설 접근성 등)",5.56710798813122,2.176895147491272e-06
Q62_2op_노인복지,5.559346954739055,2.228791103031118e-06
H10r1_문화생활/오락비,5.535422917179519,2.3966205122264622e-06
Q50a6_⑦ 매우 동의한다,5.525971796782609,2.4663267674260625e-06
Q25m4_산(자연공원 포함),5.524281625816717,2.4790030384650593e-06
Q36_3a3_⑤,5.518776866059265,2.5207388376642932e-06
"Q6_교육 및 돌봄 지원(어린이집, 유치원 등) 강화",5.4848503080467745,2.7938066170515945e-06
Q4a7_⑤,5.48264971120729,2.8125001660237747e-06
Q26r2_이동을 위한 교통편 미흡,5.4575570369162865,3.0346403299880675e-06
Q48_1_한달에 한번,5.439026401966538,3.209788308425666e-06
Q10_5_단순노무 종사자,5.436899674411637,3.2305208831141824e-06
DM12_단순노무 종사자,5.436899674411637,3.2305208831141824e-06
Q36_4a2_⑤,5.430090496349513,3.2977989544868286e-06
Q4a1_②,5.421102668464383,3.3887368886932323e-06
Q52_⑨,5.415752427627088,3.4440473823042357e-06
DM14_⑨,5.415752427627088,3.4440473823042357e-06
Q62_1op_일자리,5.41388983324977,3.4635122964448233e-06
"Q10_4_시민단체, 사회적기업, 협동조합 등",5.404862495696773,3.5594099290282253e-06
"DM122_시민단체, 사회적기업, 협동조합 등",5.404862495696773,3.5594099290282253e-06
H10r2_의료비,5.403748719671201,3.5714227570234324e-06
"DM122_정부, 지방자치단체 기관",5.403465147967668,3.5744876909989973e-06
"Q10_4_정부, 지방자치단체 기관",5.403465147967668,3.5744876909989973e-06
Q15_5_개인형 이동수단 반납장소 및 거치대 미흡,5.392028709804999,3.700296359473825e-06
Q8_2_200-300만원 미만,5.386811447448223,3.7591401257458565e-06
Q52_③,5.359499157064512,4.0826798665093306e-06
DM14_③,5.359499157064512,4.0826798665093306e-06
Q4a10_⑤,5.357499702152603,4.107422882995386e-06
Q6_다자녀 혜택 확대,5.354416753761601,4.14586591971931e-06
Q45_4r2_보육 및 교육 지원,5.349200390372391,4.211726555520312e-06
Q4a8_⑤,5.336727893862868,4.373440558538343e-06
Q33a3_⑤,5.307611857804054,4.775325165927794e-06
Q50a4_②,5.299524473108309,4.893316041452447e-06
H8_소득 없음,5.295840967632241,4.948010908371172e-06
DM13_소득 없음,5.295840967632241,4.948010908371172e-06
Q15_2_도보 이동,5.233581093936356,5.969810513293928e-06
Q33a4_③,5.2313744445655335,6.009632727466673e-06
Q60a3_③,5.228932429727473,6.054009660462994e-06
Q36_3a2_②,5.226965586624498,6.089987849677762e-06
Q59a2_③,5.202968838991228,6.546400628258605e-06
"Q44_1r1_취미활동(독서, 영화감상, 여행 등)",5.2024817006889315,6.556008879536719e-06
Q6_기타,5.200296195183709,6.599287925870165e-06
"H10r3_주거비(월세, 이자, 공과금 포함)",5.18066008904884,7.001068496851538e-06
"Q25m4_차 없는 거리(나혜석 거리, 수원역 로데오거리)",5.159917188296335,7.451860549124695e-06
"Q22m2_전통예술공연 관람(국악, 민속놀이 등)",5.149977370489167,7.677962854409162e-06
Q25m2_학교운동장,5.1447575320469605,7.799410089871101e-06
Q26r1_여가활동을 같이 할 사람이 없음,5.14337150005261,7.831976974524459e-06
Q52_①,5.117743406016843,8.459034291968496e-06
DM14_①,5.117743406016843,8.459034291968496e-06
Q18a1_⑦ 매우 만족한다,5.117204540518056,8.472739819664346e-06
Q45_3a8_③,5.116807616478237,8.482849282037038e-06
DM6_불교,5.101941591430556,8.870215677947163e-06
Q0a5_불교,5.101941591430556,8.870215677947163e-06
Q59a9_③,5.099839796152908,8.926379212794775e-06
Q60a11_③,5.097997654117352,8.975894205347543e-06
Q1a3_① 전혀 그렇지 않다,5.08589156713822,9.308137647397108e-06
Q44_1r1_친목모임,5.068365794975172,9.810831297962485e-06
"H3_1r2_위치, 교통이 좋아서(직장, 양육시설 접근성 등)",5.0677193169884225,9.829880206163902e-06
Q36_4a1_③,5.063349303563332,9.959610685250264e-06
Q28_1개월에 1~3회,5.055990271511744,1.0181921118408375e-05
DM32_장안구 율천동,5.044453287427616,1.0540383615452213e-05
"Q8_1m1_은행 저축(적금, 예금, 주식, 펀드 등)",5.030842111287721,1.0979405574736926e-05
"Q37r1_대중교통 인프라 확대 및 편의성 증진, 자전거 이용 기반시설 확충",5.023718816362503,1.1216339817540935e-05
Q33a6_⑤,5.003878252230944,1.1903321906084309e-05
"Q25m4_주제공원(역사공원, 수변공원, 체육공원 등)",4.998534212966927,1.2095383124160942e-05
H9_1r2_전(월)세 보증금 마련,4.986586103989874,1.2535970089811697e-05
Q2a1_④,4.984759582798344,1.2604710245984757e-05
"Q13_교육여건(진학, 학업, 자녀교육 등)",4.971864822611102,1.3100740182297586e-05
Q45_3a6_③,4.958405363449387,1.363912887606262e-05
Q37r2_친환경차 보급 및 충전인프라 확대,4.952677136163711,1.3874860102196662e-05
H10r1_통신비,4.93479288938932,1.463712829112231e-05
"Q22m2_야외문화행사(축제, 거리예술, 공공예술 등 관람)",4.931133316821411,1.4798147725629246e-05
H10r1_공교육비,4.930917974938501,1.4807677147117411e-05
Q58_① 전혀 없다,4.923637139307472,1.5133475120060318e-05
Q11a4_100~ 200만원 미만,4.902200788558655,1.6134499018776637e-05
Q29_(결측),4.8831035713155915,1.708137644731265e-05
Q28_이용하지 않음,4.8831035713155915,1.708137644731265e-05
Q60a10_③,4.871543651266615,1.768107051692778e-05
H3_1r1_가족의 자녀양육 도움을 받을 수 있어서,4.862710542418822,1.8153318747752524e-05
Q45_3a7_③,4.856181668703767,1.851038403170831e-05
Q39a3_②,4.840501938338649,1.939657434611532e-05
Q1a5_⑥,4.829495709528199,2.0043597975629538e-05
Q7_수원시 내 저출생,4.822316818281913,2.047709403434995e-05
Q45_3a4_⑤,4.814335805072375,2.096993043609889e-05
Q25m3_재래시장,4.802133525661564,2.17462300504362e-05
"Q22m1_서양 고전 음악공연 관람(클래식, 오페라 등)",4.793124082498781,2.2337601414967963e-05
Q60a7_③,4.786246107093852,2.279975799892257e-05
DM32_장안구 파장동,4.781323122848457,2.313635234072532e-05
H10r2_의류구입비,4.7779344320194514,2.3370898029999418e-05
Q21a1_⑦ 매우 충분하다,4.777583618332015,2.339531339108412e-05
Q19a1_⑦ 매우 만족한다,4.75643313999774,2.491492186407746e-05
"Q25m1_수원화성(행궁, 행리단길, 화성성곽)",4.74571686468988,2.5721750227695112e-05
Q50a1_②,4.74568936931919,2.5723853263638796e-05
Q30a2_산책이나 달리기,4.728822090118101,2.704658883415613e-05
Q36_4a2_②,4.720567243354691,2.7718253057987696e-05
Q45_1_기타(노숙자 및 이주민 등),4.7071906358129265,2.8841872776029363e-05
Q45_3a5_① 매우 부족하다,4.698395207543945,2.9605123780606552e-05
Q11a1_400~ 500만원 미만,4.691141019830993,3.0249644023378563e-05
Q11a4_400~ 500만원 미만,4.6850993149054165,3.079702111792827e-05
H9_1r2_사업자금(영농자금 포함)마련,4.675246238939244,3.1710808882335786e-05
DM32_권선구 평동,4.674421562158006,3.1788496290119835e-05
Q27a1_②,4.651360032088003,3.403890796617412e-05
DM32_장안구 정자2동,4.649599566238554,3.4217037025573574e-05
Q59a4_① 전혀 중요하지 않다,4.645343752555409,3.465147133619519e-05
"H3_1r2_편의시설이 좋아서(의료, 문화, 쇼핑 등)",4.640270339435387,3.5176501514003235e-05
Q11a3_100만원 미만,4.6261189299053305,3.668293762141986e-05
"H3_1r2_안전해서(치안, 유해시설, 폭력, 교통안전 등)",4.618862821181531,3.74799349700043e-05
DM32_영통구 매탄3동,4.610515520116768,3.8417991694734796e-05
Q59a3_③,4.607057238200589,3.881339808559008e-05
Q26r1_이동을 위한 교통편 미흡,4.604981656286459,3.905264223196573e-05
Q1a2_③,4.603620953773827,3.921027605707604e-05
H10r3_식비(외식비 포함),4.602983276418784,3.928436573756103e-05
Q59a12_③,4.602304046861077,3.936343554387953e-05
H5_있다,4.600541688327627,3.956932836871135e-05
H5_없다,4.600541688327396,3.9569328368733565e-05
"Q25m3_주제공원(역사공원, 수변공원, 체육공원 등)",4.593463831236761,4.0407004684079765e-05
Q29_산림(광교산 등),4.5931123169188846,4.0449061116694284e-05
Q10_4_기타,4.578185747564124,4.227544969304222e-05
DM122_기타,4.578185747564124,4.227544969304222e-05
Q37r1_물 재이용 확대,4.551018828604868,4.5811263092709584e-05
Q2a1_⑩ 가장 행복한 상태,4.548657924089888,4.613200693686129e-05
Q41_① 위험이 매우 커질 것이다,4.544445896491078,4.6709761903003486e-05
Q60a9_③,4.540587720889571,4.724525525937524e-05
"Q45_2_장애인 지원(장애인 생활안정지원, 장애인활동지원 등)",4.527730745208693,4.9073928135729916e-05
Q15_4_⑦ 매우 만족한다,4.519642350271996,5.026003776262833e-05
Q2a2_ⓞ 가장 불행한 상태,4.501702208862813,5.299293447819444e-05
Q1a5_⑦ 매우 그렇다,4.472184560932091,5.781260664851877e-05
Q25m1_학교운동장,4.469128705374343,5.833566520977341e-05
Q36_1a4_① 전혀 실천하지 않는다,4.467498400378684,5.861662853049917e-05
Q4a4_⑤,4.466017134054352,5.887306627861979e-05
Q21a2_① 매우 부족하다,4.462321426859183,5.9517713807052447e-05
Q59a1_③,4.441207667703216,6.333664550556228e-05
Q11a3_소득  없음,4.427044449346669,6.603309344887322e-05
Q15_2_통근버스,4.41282953247448,6.88533884333162e-05
Q45_3a2_③,4.404716728174045,7.051600677661631e-05
Q2a5_①,4.404624996201686,7.053503108841806e-05
Q28_1년에 1~3회,4.399672073565533,7.156978217984569e-05
Q45_3a6_① 매우 부족하다,4.399191146696424,7.167105136529839e-05
Q2a2_⑩ 가장 행복한 상태,4.38266377189255,7.52385945131865e-05
H2a1_②,4.375925739955809,7.674287899184763e-05
Q62_1op_교육,4.3723491598953315,7.755339141961873e-05
"Q25m4_근대거리(향교로, 구 경기도청 일원)",4.367659139113856,7.862905390203066e-05
Q36_1a4_②,4.355657244745211,8.144927303922925e-05
Q45_3a4_③,4.351526218851677,8.244291470359545e-05
Q33a4_②,4.349027157794699,8.304981960773629e-05
Q50a3_⑦ 매우 동의한다,4.347391817404043,8.34493535149663e-05
Q62_1op_복지,4.338856465767905,8.556565704384682e-05
Q47a3_비해당,4.324238340187666,8.931396137227637e-05
Q18a1_②,4.322119828485741,8.987046373812199e-05
Q27a1_⑤,4.321780745822886,8.9959853160994e-05
Q60a2_③,4.309218561838254,9.333411457177721e-05
Q36_3a1_②,4.306342849605295,9.412395185702473e-05
Q3_좋은 인간관계,4.3003225838249834,9.579889728143976e-05
Q45_3a3_① 매우 부족하다,4.29686329983812,9.677460921907676e-05
"Q25m1_근대거리(향교로, 구 경기도청 일원)",4.275169052641589,0.00010312120677256675
Q1a5_⑤,4.261892142515479,0.00010720620232898097
Q26r2_여가활동이 귀찮고 피곤함,4.261675024515902,0.00010727431473616145
"Q25m3_근대거리(향교로, 구 경기도청 일원)",4.251370052203726,0.00011055669990243905
Q49a3_②,4.245284063722536,0.00011254158945328526
Q32_② 다소 불만족한다,4.243800060691282,0.00011303089250930319
Q2a2_②,4.236463158802126,0.00011548102371410342
Q36_3a3_① 전혀 실천하지 않는다,4.231008275923553,0.000117336561954453
Q1a3_③,4.219305309469826,0.00012141729783533107
H9_1r2_기타,4.213961757488281,0.00012332682052706577
Q37r1_폐기물 재활용 확대,4.208539329411379,0.00012529481682411897
Q28_6개월에 1~3회,4.205845262812326,0.00012628408123082675
Q45_4r1_안정 및 권익보장 지원,4.202102807309057,0.00012767111505533404
Q33a6_③,4.19668763536823,0.00012970474063358473
Q49a6_②,4.172487345583352,0.00013919047308283856
Q25m2_아파트 내(집주변) 공터,4.169939590518889,0.00014022807092043811
Q45_1_여성 대상 시설(여성가족회관 등),4.159463525986999,0.00014457532876900768
"Q35_불편하며, 동참할 필요성이 없다",4.155973381578408,0.00014605294784097452
"Q25m2_차 없는 거리(나혜석 거리, 수원역 로데오거리)",4.152600991979265,0.00014749485901804053
Q62_2op_안전,4.149751922960686,0.00014872395120315928
Q54a1_비정기적으로 진행했다,4.149117917372181,0.0001489988330576414
Q45_3a7_⑤,4.135921975266262,0.00015483521592478
Q58_⑤ 매우 많다,4.115604412650006,0.00016426492587972213
Q4a1_① 전혀 만족하지 않는다,4.109512217171006,0.00016720118510338915
Q1a3_②,4.104539144123953,0.00016963637175995488
H0a5n2_미혼 자녀,4.100416508132203,0.00017168160291148666
Q45_3a1_① 매우 부족하다,4.085294860629474,0.00017939366968655512
Q5_1_자녀양육 부담(교육비 포함),4.07608658007287,0.00018425615855746362
Q15_1_수원시 내 다른 구,4.075862455720705,0.00018437611395731847
Q62_1op_대중교통,4.068083789354228,0.00018858743185161124
Q39a3_① 전혀 만족하지 않다,4.0592030822725595,0.00019351137290200474
"Q13_보건의료환경, 의료서비스 여건",4.046380838201981,0.00020084499250222937
Q25m4_재래시장,4.045771851312826,0.0002012000306264259
Q4a9_②,4.040340744909533,0.00020439383011015277
Q26r2_여가활동을 하기에 경제적 여유가 없음,4.029216476519049,0.00021109228470284189
H2a1_① 매우 부정적,4.018360106322604,0.00021783781293803107
Q62_2op_없다,4.001712409127248,0.00022859630698128866
Q50a6_②,3.9819167758444585,0.00024207186439319104
Q2a4_③,3.9779863981488113,0.0002448390323946174
Q44a4_일주일 이상,3.9502109324121064,0.0002653021575326734
Q45_4r1_문화 및 여가 지원,3.9463719539012305,0.0002682597967463902
Q39a2_⑤,3.9311181703700404,0.000280335811091173
"Q32_2_편의시설이 좋아서(벤치, 화장실 등)",3.9169883802407357,0.00029199860340372566
Q2a5_④,3.9002126706450873,0.00030646659087879146
"Q25m4_수원화성(행궁, 행리단길, 화성성곽)",3.8846798414496453,0.0003204904730986446
Q25m1_캠핑장,3.8807926081036204,0.00032409772754185063
"Q45_2_다문화 지원(한국어교욱, 취업지원 등)",3.879688755283635,0.0003251293379870504
Q57_① 전혀 자부심을 느끼지 않는다,3.878894693637379,0.00032587342911331857
Q25m2_산림욕장,3.860949145650168,0.0003431436524681941
Q48_2_월 1회 미만(간헐적 또는 명절 등에만),3.8575665209504675,0.0003464983930152124
Q45_3a8_②,3.8404845731714916,0.00036393861968793916
Q62_2op_복지,3.8395479140664914,0.00036491950105378294
Q53_① 전혀 할 수 없음,3.8183199475275855,0.00038786015222346524
"Q23m1_박물관 관람(역사, 일상생활, 문화 등)",3.7962556187140644,0.0004132073151713767
Q59a11_③,3.78699458067985,0.0004243251955778901
Q38a1_②,3.7857896200601426,0.0004257932009119482
Q60a6_③,3.773220287467545,0.00044140721944093303
Q62_1op_노인복지,3.7713909602120275,0.0004437260877702454
Q11a5_300~ 400만원 미만,3.7683394320683283,0.00044762089890546897
Q44a6_일주일 이상,3.7516273799672133,0.00046955465449812037
Q5_1_기타,3.744706332578309,0.00047894440370359266
Q59a12_① 전혀 중요하지 않다,3.7378093049565533,0.0004884850374041346
"Q37r1_에너지 절약 건축물 도입 지원(에너지절약 건축물로 신축·개축·리모델링 유도, 기존 건축",3.730858964829611,0.0004982882603310789
"H0a5n2_본인 또는 배우자의 형제, 자매",3.7285932009583114,0.0005015256253256157
Q36_2a2_① 전혀 실천하지 않는다,3.7173232178388878,0.0005179379034378009
"H10r1_차량유지비(할부, 리스 포함)",3.7131918929251717,0.0005240854851630967
Q18a2_②,3.7117154835786166,0.0005262997807862855
Q36_2a1_②,3.702268517789824,0.0005406872863244509
Q26r2_여가활동 관련 정보 부족,3.69652405472887,0.0005496240949869239
H9_1r2_결혼자금 마련,3.6877591157867724,0.0005635401588723252
Q27a2_②,3.6636812782872497,0.0006035736416728015
Q19a2_②,3.663664566045045,0.0006036023757244212
Q38a5_⑤,3.6632577634024805,0.0006043022227217752
H0a13n2_있음,3.6493952974159574,0.0006286326085463894
Q18a3_②,3.6474241939258585,0.0006321693196963042
Q45_3a9_① 매우 부족하다,3.6277658597511913,0.0006685278408480623
Q60a8_③,3.6222756410737937,0.0006790435653691231
Q8_2_400-500만원 미만,3.610295340737454,0.0007025567791092662
Q38a4_⑤,3.610266084879158,0.0007026151647716237
Q62_1op_아동복지,3.5932379348682475,0.0007374184003152255
Q45_3a6_②,3.586447426323093,0.0007517640625121777
"Q37r2_에너지 절약 건축물 도입 지원(에너지절약 건축물로 신축·개축·리모델링 유도, 기존 건축",3.577963895354964,0.0007700714498231141
Q18a1_① 전혀 만족하지 않는다,3.5707356517603914,0.000786014345768143
Q26r1_여가활동을 하기에 건강이 좋지 않음,3.5577516521570525,0.0008154691636865726
Q45_3a6_⑤,3.55762704450572,0.0008157570200471329
Q36_1a2_③,3.551962949286795,0.0008289473683300982
Q57_②,3.550532485955273,0.0008323115156348974
DM32_팔달구 고등동,3.5371119478012356,0.0008645326847024643
Q45_3a7_②,3.5285535634213185,0.0008857155281506839
Q45_3a7_① 매우 부족하다,3.5245964330853035,0.0008956809872743415
Q39a1_②,3.5218795280978576,0.0009025866541658192
Q2a3_③,3.513340124606896,0.0009246330525336335
Q36_4a1_②,3.512920504939495,0.0009257298907793119
Q25m3_식물원,3.5005964517377217,0.0009585182594604969
H9_1r1_생활비 마련,3.492600827860689,0.000980396470640375
Q62_2op_일자리 창출,3.4904860216572997,0.000986264490921079
Q11a6_100만원 미만,3.478764592702912,0.0010194174447082528
Q37r2_폐기물 재활용 확대,3.474370210517269,0.0010321257923023841
Q36_1a1_① 전혀 실천하지 않는다,3.4728202348166364,0.0010366451591943865
Q11a1_100만원 미만,3.462761962363592,0.0010664472306472668
Q25m4_아파트 내(집주변) 공터,3.4611201182177043,0.0010713909176516454
Q49a3_⑦ 매우 신뢰한다,3.4542616879951056,0.0010922858079190421
Q2a1_③,3.440149758421512,0.0011365419394257267
Q1a4_① 전혀 그렇지 않다,3.437980883944268,0.0011434975190272986
H0a11n3_이혼,3.430080576329434,0.0011691878824432564
Q45_3a1_②,3.4157593259689265,0.0012172057511966269
Q15_2_기타,3.408382059481145,0.0012426887727398726
"Q22m1_전통예술공연 관람(국악, 민속놀이 등)",3.404542875465871,0.0012561560859164092
Q27a2_① 전혀 그렇지 않다,3.402993658408255,0.0012616308629197618
"Q22m2_대중공연 관람(쇼, 콘서트, 마술쇼 등)",3.3985614360517884,0.00127742313793787
Q62_2op_주차장 개선,3.398116850170765,0.001279017855095023
Q45_3a2_②,3.3943688975759927,0.001292539295954695
Q22m2_연극공연 관람(뮤지컬 포함),3.3934660351050976,0.0012958173829710404
Q50a5_① 전혀 동의하지 않는다,3.388608501186093,0.0013135940393764175
Q30a1_이용 안함,3.3815266391232717,0.0013399389613704472
"Q44_1r2_헬스, 운동과 같은 신체활동",3.3783153703581688,0.0013520546843174685
H3a1_⑤ 전혀 그렇지 않다,3.3733005292134726,0.0013711896581646127
DM32_영통구 영통2동,3.369839224075031,0.001384551061913721
"Q25m2_근대거리(향교로, 구 경기도청 일원)",3.368099156219118,0.001391316114322808
Q3_정신적인 성숙,3.3680494484050203,0.0013915098429163467
"Q22m2_문화행사 관람(작가와의 만남 및 강연, 전시)",3.3660945302070893,0.0013991497895888673
Q49a6_① 전혀 신뢰하지 않는다,3.3623311185752076,0.0014139730954374995
Q2a1_②,3.3497462606376125,0.001464666039128882
"Q44_1r1_혼식, 혼주(먹고 마시는 행동)",3.3307123070194313,0.0015447287744996157
Q4a6_⑤,3.300159796416919,0.0016822659973958248
"Q32_2_시설이 다양해서(운동기구, 어린이 놀이터 등)",3.277560581548362,0.0017916256855091252
Q45_3a3_②,3.2686999554805487,0.0018363715073023109
Q10_1_특수고용 종사자,3.2472792001377178,0.0019490999434549072
DM121_특수고용 종사자,3.2472792001377178,0.0019490999434549072
Q44a6_거의 매일,3.242656331911586,0.001974299761958338
Q25m3_위에서 분류되지 않은 기타 실외공간,3.23958713365351,0.001991205646382381
Q1a1_① 전혀 그렇지 않다,3.2295756264759565,0.0020473391023331546
Q33a2_③,3.216613313788965,0.0021223151654819277
Q26r2_기타,3.2099662767825237,0.0021617947474482815
H0a5n2_기혼자녀 및 그 배우자,3.204483271513387,0.002194898912306761
H0a12n3_대학원 졸업 이상,3.1944574301668958,0.002256713830238534
H9_1r1_교육비 마련,3.188532481302218,0.002294038938732023
Q59a10_③,3.1871974530972698,0.0023025318621399866
Q59a11_②,3.1867843317428495,0.002305166181752999
Q45_3a9_②,3.172354193283023,0.002399047986124771
Q11a2_300~ 400만원 미만,3.1711003538570597,0.0024073791634963873
Q26r1_여가활동 관련 정보 부족,3.1690592367485597,0.0024210017768861052
Q41_⑤ 위험이 많이 줄어들 것이다,3.1649570425231497,0.0024486077926096778
Q48_2_이주일에 한번,3.161877000700412,0.0024695365302079457
Q26r1_여가활동에 필요한 장비 부족,3.1603363620455114,0.0024800703904423013
Q48_2_일주일에 한번,3.155038156790599,0.0025166311950095208
DM32_권선구 금곡동,3.1545408773784622,0.002520089554343069
Q1a6_⑦ 매우 그렇다,3.1309460643889078,0.0026896105396450537
"Q55m1_시민단체, 지역사회단체, 학부모회, 자원봉사단체(환경이나 젠더 등 NGO, 반상회, 학교운영",3.128979420055363,0.002704231336408933
"H0a11n3_기혼(배우자 있음, 사실혼 포함)",3.1266196899487007,0.0027218766459438755
Q19a1_① 전혀 만족하지 않는다,3.117787218151246,0.0027889236026881785
Q4a8_②,3.0950562795881,0.002968951662947822
Q45_4r2_정신건강 및 심리정서 지원,3.08571194653444,0.003046194553194652
Q26r1_여가활동을 위한 여유시간이 없음,3.0730724880461584,0.003153793405416871
Q11a6_400~ 500만원 미만,3.0438054921118454,0.003417323330076031
Q36_1a2_②,3.03408957258145,0.003509450742768238
"H10r2_차량유지비(할부, 리스 포함)",3.032291840275643,0.0035267596622074243
Q4a2_① 전혀 만족하지 않는다,3.0315656075270416,0.0035337754746316303
Q36_1a3_②,3.0219883462826043,0.0036275754797203577
Q45_2_기타,3.0088988128752754,0.003759695953346169
Q25m2_식물원,3.0078712911157517,0.0037702629504097014
DM32_권선구 곡선동,2.9623316088796137,0.004268685716474267
Q45_3a4_① 매우 부족하다,2.957453520355872,0.0043257212998188315
Q48_1_월 1회 미만(간헐적 또는 명절 등에만),2.9161597191137436,0.004839075795076832
Q62_2op_주거환경,2.914168184444745,0.00486527196068821
H0a13n1_없음,2.902296099948683,0.005024309278152082
H0a13n1_있음,2.9022960999419354,0.005024309278244255
"Q37r3_대중교통 인프라 확대 및 편의성 증진, 자전거 이용 기반시설 확충",2.901936365482899,0.0050292060243304825
"Q8_1m1_보험(종신보험, 암보험 등)",2.9009788574407946,0.005042262273209424
Q2a4_②,2.8989840580151967,0.00506956821367298
H9_1r1_거주주택 이외 부동산 마련,2.8793898136545155,0.0053455114540700574
Q48_1_이주일에 한번,2.8776364778565218,0.005370900551965824
Q25m4_캠핑장,2.862585642176644,0.005593699051885848
Q2a3_④,2.8562329607467425,0.005690399516435396
Q4a6_②,2.8456713449396824,0.005854759070144071
Q2a4_⑦,2.8361945827127255,0.0060061378427660106
Q2a5_⑩ 가장 행복한 상태,2.8277886127929346,0.006143574382944101
Q62_2op_교통,2.8248183338159247,0.006192861283823512
Q23m1_연극공연 관람(뮤지컬 포함),2.8145395756605254,0.00636638785629677
Q37r3_탄소중립을 위한 교육·홍보 확대,2.8145157783322805,0.006366795005428702
Q59a12_②,2.8077845205478633,0.006482976195440864
Q2a3_②,2.806758579012784,0.00650086285627349
Q59a4_③,2.805712313246354,0.0065191529656412365
Q36_4a2_① 전혀 실천하지 않는다,2.7766158772071434,0.007048182599717652
H9_1r1_결혼자금 마련,2.773514191920903,0.007106962938849011
Q3_취미생활/여가,2.772250951304217,0.007131038104332875
Q38a5_① 전혀 안전하지 않다,2.76951588260745,0.007183433792340278
Q45_3a8_① 매우 부족하다,2.744422030519126,0.007681819146955702
Q44a3_일주일 이상,2.7409037225633357,0.007754308013879484
Q8_2_500만원 이상,2.733767268846731,0.007903374131613575
Q44a2_거의 매일,2.726782836769569,0.00805193789609398
Q1a2_① 전혀 그렇지 않다,2.714281153961598,0.008324604830912213
Q44_1r1_외부기관 요청(상담 등),2.7127234362745503,0.00835919635567183
Q1a4_②,2.69485884528462,0.00876594002472975
H10r1_의료비,2.691542529953577,0.008843515273286756
"Q37r3_에너지 절약 건축물 도입 지원(에너지절약 건축물로 신축·개축·리모델링 유도, 기존 건축",2.6905873917987853,0.008865980195353408
Q1a6_⑤,2.6824190091266127,0.009060358335567578
Q50a6_⑤,2.6617276582901432,0.009571266448507173
H9_1r1_부채상환,2.650484011786343,0.009860400229126046
H0a5n1_본인 또는 배우자의 조부모,2.6463158669671296,0.009969704432304244
Q59a4_②,2.642016786980113,0.010083662153408385
Q11a5_100~ 200만원 미만,2.6224039916537594,0.010619622993505176
Q62_1op_지역화폐,2.618461341222644,0.010730619231904524
Q2a5_ⓞ 가장 불행한 상태,2.615806656924504,0.01080598252646837
Q36_4a3_① 전혀 실천하지 않는다,2.5978461625876226,0.011329372394489393
Q46_① 전혀 만족하지 않는다,2.5945374314800382,0.011428410424131067
"Q25m2_수원화성(행궁, 행리단길, 화성성곽)",2.5903847945839544,0.011553884489995071
Q39a1_① 전혀 만족하지 않다,2.581117698417242,0.011838677651499388
H3_1r2_가족의 자녀양육 도움을 받을 수 있어서,2.577398314582543,0.011954863561913328
Q57_③,2.5763231152585475,0.011988653804069112
Q60a7_②,2.575071784455602,0.012028094638704781
Q10_5_장치·기계 조작 및 조립 종사자,2.5690715537349176,0.012218951452321962
DM12_장치·기계 조작 및 조립 종사자,2.5690715537349176,0.012218951452321962
DM14_⑩ 최상,2.567864893244414,0.012257682267067678
Q52_⑩ 최상,2.567864893244414,0.012257682267067678
"Q37r3_‘재생에너지’(태양열, 풍력 등 청정에너지) 확대",2.5644253709580314,0.012368729276370942
Q17a6_① 전혀 구축되어 있지 않다,2.5563133821299115,0.012634460996274773
DM5_별거,2.554391336158226,0.012698220141459517
Q25m4_생활권공원(근린공원，소공원，어린이공원 등),2.5520976496086836,0.012774711016678693
Q11a6_소득  없음,2.5370716522314365,0.013286829370332215
Q36_3a3_②,2.531299890585327,0.013488721693048654
Q14_1_기타,2.530721923918536,0.013509099555795146
"Q23m1_서양 고전 음악공연 관람(클래식, 오페라 등)",2.5168900922161024,0.014005662295379586
Q8_1m2_부동산 투자,2.506195993032586,0.014401500385204548
Q59a6_②,2.50449492551394,0.014465442756765918
Q25m3_기타 실외 체육시설,2.492979900177074,0.014905478730177826
Q26r1_여가활동이 귀찮고 피곤함,2.488084883589001,0.015096386814725055
Q19a2_① 전혀 만족하지 않는다,2.469393881643326,0.0158470553985914
Q46_②,2.463488021516348,0.01609156553444272
Q62_2op_주차시설,2.4531423216202417,0.016528592581811635
Q49a1_③,2.438798539478545,0.01715327384058268
Q39a2_②,2.433546614635344,0.017387578625084454
"Q25m3_차 없는 거리(나혜석 거리, 수원역 로데오거리)",2.431028563543794,0.01750099562823496
Q14_1_일자리 만족,2.426092495361379,0.017725372650635764
Q17a4_②,2.4098769125530506,0.01848192479735347
DM12_기타,2.4071102119603234,0.01861403996946666
Q10_5_기타,2.4071102119603234,0.01861403996946666
Q7_수원시 청년 인구 감소,2.405307209431806,0.01870062001680997
Q36_4a4_① 전혀 실천하지 않는다,2.400170684575813,0.018949381808496563
Q60a8_②,2.391919412155109,0.019355593845187452
Q60a5_②,2.390742176231697,0.019414220264244896
Q32_2_기타,2.379166744443693,0.019999741847878796
DM32_팔달구 우만2동,2.378554624828831,0.020031167510156486
Q10_4_외국계기업,2.376844586192954,0.020119208229732812
DM122_외국계기업,2.376844586192954,0.020119208229732812
Q1a7_⑤,2.368849027027078,0.020535758666627532
Q59a5_②,2.367188228628399,0.020623304228768177
Q62_1op_공원,2.365024777685093,0.020737877895680414
SCORE2_불만족,2.362081464817133,0.020894723157277695
Q47a1_비해당,2.353600440631389,0.021352989605925157
